time,lon,lat,hgt,tmp,pres,sh,ugrd,vgrd,prate,dlwrf,nbdsf,nddsf,vbdsf,vddsf
2011-01-01T00:00:00Z,19.42,64.09,150.0,262.069091796875,96516.21875,0.0015202471782392814,1.7121402180021152,0.0,7.593237872545917e-06,242.89328125,0.0,0.0,0.0,0.0
2011-01-01T01:00:00Z,19.42,64.09,150.0,262.0419921875,96584.03125,0.0015125882785694328,1.7111268675022415,0.0,1.1967749742325395e-05,244.59255208333335,0.0,0.0,0.0,0.0
2011-01-01T02:00:00Z,19.42,64.09,150.0,262.096923828125,96666.8125,0.0015116157962546133,1.745440595922978,0.0,1.8276017120418448e-05,255.35166666666666,0.0,0.0,0.0,0.0
2011-01-01T03:00:00Z,19.42,64.09,150.0,262.1146240234375,96757.28125,0.00150429992906501,1.8579729696084817,0.0,4.070071655506682e-05,251.13694444444445,0.0,0.0,0.0,0.0
2011-01-01T04:00:00Z,19.42,64.09,150.0,262.0162353515625,96826.15625,0.0014833857091083487,1.9960197512492721,0.0,3.810402833753162e-05,248.29333333333332,0.0,0.0,0.0,0.0
2011-01-01T05:00:00Z,19.42,64.09,150.0,262.072265625,96877.90625,0.0014762766311558267,2.012380602288884,0.0,3.1407883701225124e-05,257.47444444444443,0.0,0.0,0.0,0.0
